number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
12,0.646785  2.45839        2,-4.04986 -3.95668  7.29011,-4.29448 -2.36918        0,4 0 0,failed,failed,failed
13,2.75199 1.27123       2,-3.71113 -2.10188  7.36948,-1.99278 -1.41607        0,4 0 0,-1.46871 -1.11926   1.7343,  2.52393 -0.403024   1.78336,-0.0750301   0.226956 -0.0175398   0.970852
14,2.97034 1.49156       2,-3.21494 -1.86589  6.89003, -1.08995 -0.864956         0,4 0 0, -0.7539 -0.66992  1.26063,  4.46272 -0.147538  0.795026,-0.0597684   0.205478 -0.0125734   0.976754
15,3.60906 1.89798       2,-5.25507 -2.40712  6.91205, -2.63962 -0.964266         0,4 0 0, -1.81935 -0.588538    1.8815,  2.11792 -0.014916   2.16272,-0.0682074   0.253651 -0.0179336   0.964721
16,2.63336 1.88911       2,-4.66762 -2.28036  8.60584,-3.53599 -1.12491        0,4 0 0, -2.86545 -0.797319   2.05828,     1.28145 -0.000784414      2.37902,-0.0659161   0.260266 -0.0178126    0.96312
17, 2.0421 2.49736       2,-3.77755 -3.12701  7.68464,-2.77992 -1.49425        0,4 0 0, -2.17268 -0.991577   2.02548,  1.20423 0.0486611   2.51521,-0.0944293   0.237444 -0.0231983   0.966522
18,1.40908 2.29579       2, -4.0267 -3.57321  7.38747,-3.56936 -2.12196        0,4 0 0,-3.11336 -1.71732   1.5173, 0.630364 0.0752919   3.05282,  -0.11693   0.256734 -0.0313074   0.958872
19, 1.5664 1.00923       2,-2.88417 -2.61307  6.67924,-2.00497 -2.22644        0,4 0 0,-1.72432 -1.97217  1.18695,  1.52634 -0.301226   2.42773,  -0.10814    0.21832 -0.0243502   0.969561
20,2.89006 2.01136       2,-2.95138 -3.60255  6.56952,-0.661609  -2.32393         0,4 0 0,failed,failed,failed
21,3.92024 1.15039       2,-4.14645 -2.02228  7.19981,-1.27014 -1.38103        0,4 0 0,-0.818641  -1.16083   1.40585,  3.69742 -0.234442  0.953893,-0.0729376    0.22261 -0.0167038   0.972032
22,3.50119 2.20135       2, -3.5689 -3.63892   6.9871,-0.856989  -2.24233         0,4 0 0,-0.512569  -1.89115   1.23646,  4.07276 -0.362673  0.942051, -0.124049   0.200921 -0.0256584   0.971383
23,0.865085  2.10212        2,-4.60135  -3.4625  6.55796,-4.49093 -1.92826        0,4 0 0,failed,failed,failed
24,4.35152 2.05347       2,-7.10992 -3.37165  7.90915,-4.03724 -1.92463        0,4 0 0, -3.1173 -1.48838  1.90242,   1.12048 -0.0632804    2.75607,-0.0964409   0.284212 -0.0287474   0.953466
25, 4.3191 1.27321       2,-6.05161 -2.83858  8.68145, -3.3548 -2.32633        0,4 0 0,-2.42822 -1.89171  2.26888,  1.37936 -0.451088   2.33016,-0.0996895   0.269111 -0.0280175   0.957526
26,1.76758 1.71739       2,-4.80737 -3.06596  7.22328,-4.06826 -2.00449        0,4 0 0,-3.57812  -1.6919  1.37564,    1.0674 -0.0785325    3.05312, -0.100977   0.268058 -0.0282639   0.957679
27,3.75069 1.33701       2,-6.60073 -2.97828   7.2702, -3.9292 -2.12819        0,4 0 0,-3.25683 -1.82481   1.4328,  1.06424 -0.416398   2.92457, -0.100976   0.292042 -0.0310231   0.950554
28,2.22334 1.30786       2,-3.62208 -2.07604  8.19811,-2.61413 -1.46479        0,4 0 0,-1.97292 -1.09727  2.28503,  1.51527 -0.114979   2.23969,-0.0744043    0.23643 -0.0181612   0.968625
29,1.71779 1.77226       2,-5.12217 -3.02149  6.67211,-4.25511 -1.75105        0,4 0 0,failed,failed,failed
30,2.52849  2.1686       2,-3.25713 -3.58433  6.72708,-1.40666 -2.16185        0,4 0 0,-1.13656 -1.86462  1.07821,  3.62977 -0.712954       1.4, -0.122217   0.206445 -0.0259993   0.970447
31,3.84842 1.01485       2,-6.57673 -2.10319  7.57841,-4.00778  -1.4975        0,4 0 0,-3.12862 -1.21635  1.83457,   1.10601 -0.0589186    2.84661,-0.0691648   0.285482 -0.0206614   0.955662
32,2.51686 1.01106       2,-3.32901 -1.67466  8.34248,-2.01799 -1.27019        0,4 0 0, -1.43143 -0.975122   2.27887,  1.86051 -0.253779   1.85679,-0.0634802    0.22584 -0.0147496   0.971982
33,4.46284 1.69133       2,-7.50373 -2.49739   8.0804, -4.4615 -1.27887        0,4 0 0, -3.39411 -0.923623     2.077, 0.977282 0.0109505   2.91597,-0.0675812   0.293975 -0.0208427   0.953193
34, 3.08148 0.918848        2,-3.95254 -2.64533  6.51502,-1.64101 -2.24179        0,4 0 0,-1.36743 -2.05869 0.906512,  3.55655 -0.591888   1.45397, -0.103925   0.220563 -0.0236425   0.969532
35,4.06991 2.28171       2,-7.56212 -4.16176  6.88532,-4.19667 -2.26774        0,4 0 0,-3.62171 -1.95132  1.12361,  1.38247 -0.199577   2.82564, -0.118878   0.295527 -0.0370907   0.947183
36,4.12445 1.68839       2,-3.83414 -2.48787  7.05755,-0.641357  -1.40401         0,4 0 0,-0.22871 -1.13626  1.36961, 3.37339 -0.13748 0.920139,-0.0861768    0.21292 -0.0188564   0.973079
37, 2.5606 2.13521       2,-3.27548 -3.43142  7.76555,-1.65286 -2.27885        0,4 0 0,-1.26432 -1.87181  1.60274,  2.87922 -0.644799   1.53553, -0.119087   0.211212 -0.0259355   0.969812
38,2.52798 1.08112       2,-4.62262 -2.53671  7.87805,-3.35646 -2.14802        0,4 0 0,-2.69009 -1.78234  1.93604,  1.10752 -0.235408   2.70727,-0.0960671   0.259023 -0.0259006   0.960733
39,0.500893  1.34939        2, -2.8725 -1.92165  7.63225,-3.30442  -1.1963        0,4 0 0,-3.16971 -1.10617 0.704203,   1.7588 0.0322335    2.3393,-0.0646999   0.235165  -0.015691   0.969673
40,2.95917 1.05235       2, -3.9869 -2.84053  6.59365,-1.82044 -2.35296        0,4 0 0, -1.5247 -2.14226 0.941816,  2.90181 -0.603541    1.7398, -0.110975   0.226359 -0.0259679   0.967353
41,0.886407  1.23398        2,-2.10246 -2.66821   8.4237,-2.01537 -2.44863        0,4 0 0,-1.70317 -2.05242  1.97966,  1.31325 -0.565905   2.27462,-0.110447  0.202923 -0.023042  0.972673
42,1.67634 1.42322       2,-3.23193 -2.56689  7.82343,-2.57207 -1.95098        0,4 0 0,-2.07171 -1.55358  1.95878,   1.02986 -0.0389084    2.55932,-0.0958285    0.22902 -0.0226621   0.968428
43, 1.6184 1.44651       2,-2.22125 -2.56286  8.27481,-1.42839 -2.06886        0,4 0 0,-1.13525 -1.73064   1.7624,  2.35102 -0.648385   1.57393,-0.102266  0.199657 -0.020957  0.974289
44,2.97139 2.41147       2,-6.66432 -4.38438   6.8702,-4.45135 -2.47188        0,4 0 0,failed,failed,failed
45,4.20126 2.42933       2,-4.20353  -3.6309  6.88966,-0.827167  -1.91409         0,4 0 0,-0.479484  -1.61377     1.105, 4.28599 -0.35414 0.716996, -0.115159   0.210243 -0.0249467   0.970523
46,1.66867 1.88329       2, -3.2152 -2.70095  8.34301,-2.65111 -1.74556        0,4 0 0,-2.0606 -1.2495 2.38945,   1.37248 -0.0693112    2.34661,-0.0921288    0.22792 -0.0216682   0.969069
47,3.95015 1.44091       2,-6.70588 -2.65251  7.61597,-4.01205 -1.70853        0,4 0 0,-3.08453 -1.34165  1.89281,  1.15939 -0.143288   2.81166,-0.0826334   0.285187 -0.0246872   0.954584
48,1.38069 2.22065       2,-2.07342 -3.52447   8.0579,-1.37563 -2.46463        0,4 0 0,-1.13054 -2.04802  1.62782,   2.4196 -0.774527   1.68125, -0.129573   0.193232 -0.0257532   0.972219
49,4.26298 2.30316       2,-7.27094 -3.74219  6.85515,-3.77685 -1.83477        0,4 0 0,-3.06781 -1.46984  1.35641,   1.27981 -0.0233835    2.71845, -0.104188   0.287786 -0.0315126   0.951489
50, 1.5242 1.45558       2,-4.22927 -2.15718  7.89061,-3.95583 -1.33957        0,4 0 0,-3.51371 -1.11406  1.44642, 1.17738 0.021547  2.78302,-0.0692391    0.25916 -0.0186302   0.963169
51,1.75911 1.49924       2,-2.49623 -1.79596  7.57055, -1.57292 -0.898054         0,4 0 0,  -1.1537 -0.596432   1.98718,  2.29818 -0.124874   1.77294,-0.0603875   0.207658  -0.012845   0.976251
52,3.48528 2.36022       2,-4.30871 -3.46026  7.07298,-1.72683 -1.82554        0,4 0 0,-1.27194 -1.46023  1.38746, 3.66596 -0.48812  1.24979, -0.106806   0.222383 -0.0245173   0.968781
53,3.84355 1.97328       2,-5.05086 -3.07972  8.22248,-2.57798 -1.94219        0,4 0 0,-1.77344 -1.45163  2.19083,   1.8872 -0.377005   1.94884,-0.0997315   0.249516  -0.025844   0.962875
54,1.17746 1.16803       2,-4.25326  -2.2999  8.49062,-4.47006 -1.88581        0,4 0 0,  -3.848 -1.54943  2.05924, 0.258697 -0.139967   3.44297,-0.0829627   0.266988 -0.0230767   0.959845
55,3.42469 2.38901       2,-4.88589 -3.78829  7.91351,-2.64723 -2.31886        0,4 0 0,-1.92538 -1.75917  2.00979,  1.76095 -0.391633   2.16226, -0.12025  0.245185 -0.030664  0.961501
56,3.27832 2.13644       2, -3.5957 -3.66462  6.79371, -1.0523 -2.27719        0,4 0 0,-0.73074 -1.94947  1.14977,  4.13333 -0.414055   1.05458,  -0.12438   0.202441 -0.0259311   0.971017
57,2.66128 2.24543       2,-5.26279 -2.83238  7.66621,-3.83043 -1.24835        0,4 0 0, -3.05819 -0.832734    1.9507,0.785223 0.113999  2.97097, -0.079794   0.272197 -0.0226564    0.95866
58,2.96425 1.52922       2,-4.51163 -2.85129   8.0863,-2.83059 -2.13304        0,4 0 0,-2.11863 -1.68309  2.12108,  1.53866 -0.314533   2.28035, -0.101789   0.248866 -0.0263101   0.962815
59,2.25031 1.47132       2,-5.21021 -2.31083  6.81393,-3.93265 -1.27094        0,4 0 0,-3.56491 -1.10784   0.9517, 1.48792 0.141629  2.74209,-0.0715446   0.274065 -0.0204498   0.958828
60,2.96765 1.13857       2,-4.60411 -1.98443  6.64761,-2.54656 -1.23813        0,4 0 0,  -1.8888 -0.954622   1.65899,1.72728 0.11135 2.39152,-0.0683022   0.248789 -0.0175912   0.965986
61,4.20898 1.02748       2,-4.31604 -1.53721   7.5198, -1.29398 -0.932468         0,4 0 0,-0.720854 -0.728344   1.71444,    2.9536 -0.0917858    1.11853,-0.0535452   0.231171 -0.0127431   0.971355
62,3.33859 1.52046       2,-2.95262 -2.08286   8.0855,-0.648642  -1.29225         0,4 0 0,-0.296663  -1.04395   1.60701,  3.64878 -0.317139  0.563306,-0.0759682   0.203979 -0.0158787   0.975894
63,3.21634 1.17307       2,-5.56965 -2.62364  7.61183,-3.59515 -2.03554        0,4 0 0,-2.86989  -1.6939  1.77582,  1.07002 -0.271967   2.83584,-0.0922679   0.269947 -0.0259969   0.958092
64,1.57442 2.14947       2,-2.05984 -2.55251  7.82745, -1.1963 -1.28395        0,4 0 0,-0.926658 -0.949815   1.67997,  3.39881 -0.439007   1.20858,-0.0836173    0.18951 -0.0161998   0.978178
65,0.962983  1.26325        2,-2.21734 -2.00303   6.9213,-1.89351 -1.31715        0,4 0 0,-1.54548 -1.00275  1.75913, 1.11738 0.109966  2.51883,-0.0769326   0.210499 -0.0166194    0.97442
66,2.90874 2.28276       2,-3.48133  -3.8976  6.98932,-1.31824 -2.44965        0,4 0 0,-0.979409   -2.0703   1.27759,  3.72137 -0.477577   1.29569, -0.131485   0.203831 -0.0276369   0.969743
67,2.60631 2.47073       2,-3.00663 -3.80747  6.63227,-1.01013 -2.10898        0,4 0 0,-0.781362  -1.81928  0.970708,    4.685 -0.599002  0.931128, -0.125343   0.193633 -0.0249515   0.972714
68,1.73639  1.7726       2,-4.47264 -3.35394  7.35694, -3.7527 -2.34356        0,4 0 0,-3.27373 -1.98439  1.44686, 0.638244 -0.259402   3.20818, -0.117368   0.266492 -0.0327136   0.956105
69,4.45587 1.87968       2,-4.36612 -3.39084  7.76342,-1.03569 -2.38521        0,4 0 0,-0.563509   -2.0185    1.5045,   3.5223 -0.533277  0.872409, -0.120923   0.219054 -0.0273698   0.967804
70,4.12434 2.31226       2,-3.99165 -2.64469  7.40014,-0.909579  -1.02299         0,4 0 0,-0.417733 -0.697112   1.58042,   3.02534 -0.0760786   0.988973,-0.0787046   0.220185 -0.0178267   0.972114
71, 1.9775 1.47706       2,-3.05749 -2.28677  7.24721,-1.95339 -1.46295        0,4 0 0,-1.43782 -1.07734  1.95482,  1.92054 -0.147799   2.11759,-0.0830851   0.221167 -0.0189147   0.971506
72,1.60909 2.17511       2,-4.05142 -2.81499  7.45656,-3.48996 -1.36778        0,4 0 0, -2.93299 -0.980796   1.75763,0.987936 0.110054   2.9005,-0.0838513   0.248093 -0.0215606    0.96486
73,3.92368 1.94197       2,-5.13968 -2.17452   8.3176, -2.70221 -0.861346         0,4 0 0, -1.81233 -0.484852   2.35036,   1.78315 -0.0506048    1.93193,-0.0596139   0.256159   -0.01583   0.964665
74,4.18169 2.35584       2,-3.85259 -3.44793  7.65594,-0.682321  -1.99728         0,4 0 0,-0.299552  -1.65472   1.39036,  3.84975 -0.468458   0.63034,-0.116049  0.209417 -0.025039  0.970593
75,1.51756 1.56978       2,-2.05034 -2.11436  7.36234,-1.19667  -1.2292        0,4 0 0,-0.939608  -0.96411   1.53154,  3.61824 -0.444406   1.26979, -0.074753   0.189306 -0.0144553   0.978962
76,2.20512 1.40794       2, -4.5136 -2.31957  6.75604,-3.22767   -1.384        0,4 0 0,-2.65812 -1.09131  1.52137,1.26639 0.15574 2.75568,-0.0774256   0.257418 -0.0206971   0.962971
77,4.49474 1.12301       2, -6.1467 -2.47588  7.45238,-2.85935  -1.8392        0,4 0 0,-2.02163 -1.50177  1.82541,  2.04276 -0.436905   2.08584,-0.0847779   0.264386 -0.0233383     0.9604
78,4.49135 2.33403       2, -5.9794 -3.80074  7.62845,-2.63087 -2.19313        0,4 0 0,-1.93283 -1.74943  1.66232,  2.25599 -0.639169   1.92321, -0.113937    0.25412 -0.0301611   0.959964
79,0.783239  1.74576        2,-3.95975  -3.3215  7.55606,-4.19887 -2.43331        0,4 0 0,failed,failed,failed
80,3.02701 1.55236       2,-4.98684 -2.55701  6.54004,-2.80155 -1.43624        0,4 0 0, -2.2174 -1.13671  1.42182,  1.53153 0.0571937   2.50565,-0.0829189   0.256574 -0.0220989   0.962708
81,4.11681 2.37993       2,-4.23249 -3.48642  7.46395,-1.12254 -1.93587        0,4 0 0,-0.68554  -1.5759  1.42149, 3.86103 -0.42223 0.811914,  -0.11187   0.216874 -0.0250265   0.969445
82,1.02624  1.0141       2,-2.42752 -1.93172  7.33529,-2.16899 -1.52853        0,4 0 0,-1.80373 -1.23787  1.78044,  0.998552 -0.0100179    2.55181,-0.0782506   0.217063 -0.0174592   0.972859
83,2.52023 2.27736       2,-5.43509 -3.54187    7.948,-4.17884 -2.08821        0,4 0 0,-3.39909 -1.58007  1.99637, 0.691511 -0.240158   3.17901,-0.107626  0.273575 -0.030821  0.955313
84,4.00741 2.23284       2,-6.77339 -3.13952  7.31872,-3.84323 -1.40599        0,4 0 0,  -2.9401 -0.987385   1.80178,   1.44038 -0.0772423    2.61706,-0.0848353   0.282527 -0.0250932   0.955171
85, 2.7942 2.25655       2,-5.35479 -3.79427  6.89457,-3.43147  -2.1548        0,4 0 0,-2.87435 -1.76004  1.36499,   1.41682 -0.0523172     2.6434, -0.117871   0.265409 -0.0327122   0.956344
86, 3.41079 0.877505        2,-4.33932 -2.69173  7.32671,-1.98345  -2.4686        0,4 0 0,-1.59345 -2.22667  1.22751,  2.73428 -0.801399   1.71531,  -0.10818   0.232635 -0.0260475   0.966178
87, 0.94797 0.954387        2,-3.07996 -2.03551  8.12557,-3.21002 -1.79359        0,4 0 0, -2.7407 -1.48342  1.98005,0.810708 -0.13349   2.7145,-0.0841823   0.248173 -0.0216538   0.964808
88,1.22553 2.38833       2,-3.30798 -3.47767  7.50758,-2.96901 -2.02139        0,4 0 0,-2.48598 -1.51357  1.83881,   0.715995 -0.00684008     2.84633, -0.115386   0.237659 -0.0284451   0.964051
89,2.6783 1.7938      2,-5.49982 -2.88473  7.72496,-4.07588 -1.74887        0,4 0 0,-3.35182 -1.36908  1.81707, 0.796834 -0.185508    3.0924,-0.0901174   0.276027 -0.0260044   0.956563
90,1.15523 1.68261       2,-3.53352 -3.04781  8.47683,-3.55768 -2.38246        0,4 0 0,-3.00752 -1.90793  2.15042, 0.640923 -0.280674   2.95858, -0.110968   0.247524 -0.0285498   0.962082
91,3.42196 1.75535       2,-5.68235 -3.22981  7.71416,-3.49801 -2.17791        0,4 0 0,-2.72294 -1.73737  1.85732,  1.21212 -0.264045   2.68788,  -0.10506    0.26742 -0.0293457   0.957386
92, 1.9965 1.21668       2,-2.97091  -2.7433   7.2858,-1.80885 -2.29714        0,4 0 0,-1.50033 -2.01225  1.31959, 2.27665 -0.70516  1.95984, -0.110108   0.214388 -0.0243303   0.970218
93, 1.4048 1.59532       2,-2.68583 -3.00748  8.33815,-2.21908 -2.46255        0,4 0 0,-1.80393 -1.99769  2.07964,   1.2485 -0.360284   2.33052, -0.115856   0.214118 -0.0255852   0.969575
94,2.11254 2.36275       2,-2.84516 -3.48407  7.86973,-1.59057 -2.17194        0,4 0 0,-1.24461 -1.74829  1.65323,  2.75121 -0.678116   1.57079, -0.119062    0.20554 -0.0252014   0.971052
95,3.17172 2.13665       2,-3.49677 -3.00242  7.80643,-1.34999  -1.7458        0,4 0 0,-0.93469 -1.38922  1.61694,  3.54665 -0.477951   1.01204,-0.0998126   0.212559 -0.0218319   0.971792
96,4.48236  1.4347       2,-4.16216 -2.91591  8.19249,-0.926898   -2.3549         0,4 0 0,-0.485851  -2.04591   1.55197,  3.54152 -0.666364  0.694529,  -0.11381   0.219582 -0.0258011   0.968589
97,2.53907 1.50905       2,-3.91624 -2.42449  6.81181,-2.25319 -1.45776        0,4 0 0,-1.67555 -1.10015  1.72146,    1.8168 0.00589114    2.27891,-0.0836218   0.235286 -0.0203232   0.968109
98,2.87998 1.90152       2,-6.42127 -3.70109  7.06171,-4.46816 -2.33381        0,4 0 0,-3.97247  -2.0481  1.11596,   1.51046 -0.0932654    2.84656, -0.115605   0.291306 -0.0354878   0.948956
99,0.657464    2.259        2, -2.7175 -2.64968  6.68731,-2.72386 -1.03794        0,4 0 0,-2.46217 -0.78279  1.15402, 0.19686 0.368391   3.0607,-0.0817992   0.232923 -0.0196655   0.968849
100, 3.20792 0.943056        2,-6.21255 -1.84367  7.01746,-4.07549 -1.21841        0,4 0 0, -3.33448 -0.998505    1.5619,   1.22351 -0.0480541    2.87422,-0.0611467   0.290416 -0.0185994   0.954764
101,4.48724 1.53421       2,-6.96732 -3.19979  7.72536, -3.7176 -2.23391        0,4 0 0,-2.83232 -1.82735  1.81297,  1.45472 -0.372868   2.56516, -0.101574   0.280025 -0.0298106   0.954138
102,2.94633 1.65638       2, -3.7628 -2.25495   8.4556,-2.10942 -1.37342        0,4 0 0, -1.47312 -0.992094   2.27211,1.88124 -0.2113 1.77291,-0.0758599   0.232306 -0.0181769    0.96951
103,1.94906 2.49083       2,-4.98503 -3.02588   7.2235,-4.08206 -1.17002        0,4 0 0, -3.43823 -0.779221   1.66882,0.862802 0.199216  3.06371,-0.0834297   0.275435 -0.0240021   0.957392
104,1.49755 1.68429       2,-3.40592 -2.18035  7.17848,-2.83915 -1.09193        0,4 0 0, -2.39149 -0.805347   1.58707, 0.63905 0.177676  2.86602,-0.0704898    0.24125 -0.0175725    0.96774
105,  3.1483 0.868678        2,-3.97693  -2.5429  7.97142,-2.02611  -2.4399        0,4 0 0,-1.5929 -2.1629 1.51936,  2.32266 -0.787448   1.76347,-0.105635  0.231175 -0.025258  0.966831
106,3.82325 1.46778       2,-6.57626  -2.2173  7.47709,-3.97986 -1.16318        0,4 0 0, -3.03741 -0.845412   1.92357,   1.35516 -0.0311551    2.69864,-0.0643089   0.285088 -0.0191745   0.956149
107,2.76464 2.30356       2,-4.73542 -4.08101  6.59612,-2.69002 -2.39728        0,4 0 0,-2.27544    -2.04  1.13561,  1.51567 -0.141493   2.47812, -0.132392   0.248556 -0.0343168   0.958913
108,1.42471 1.94361       2,-2.24339 -2.29771  7.72515,-1.58157 -1.13546        0,4 0 0, -1.18956 -0.733963   2.09972,  2.02644 -0.122134    1.8892,-0.0764411   0.202724 -0.0158756   0.976119
109,4.22034  1.1596       2,-4.37363 -2.12337  8.63052,-1.62012 -1.67592        0,4 0 0,-1.07158  -1.4096  1.83849,  2.67925 -0.531943   1.01677,-0.0813321   0.237819 -0.0199881   0.967692
110,2.58925 1.64967       2,-4.11286 -2.23185  8.02977,-2.78706  -1.2678        0,4 0 0, -2.04833 -0.866922   2.28361,   1.53782 -0.0613234    2.27981,-0.0721107   0.245041 -0.0182796   0.966655
111,1.95693  2.2118       2,-3.78636 -3.47341  7.67035,-2.83726 -2.18613        0,4 0 0,-2.30981 -1.70228  1.81883,   0.915075 -0.00192531     2.67076,-0.116012  0.238279 -0.028681  0.963816
112,3.68763 2.34058       2,-3.42291  -2.8688    8.586,-0.922853  -1.52355         0,4 0 0,-0.491744  -1.16223   1.83272,  3.01709 -0.424939  0.708792,-0.0946786    0.21538 -0.0209857   0.971703
113,0.870781  1.85312        2,-2.68989 -3.58035  6.54407,-2.38172 -2.47608        0,4 0 0,-2.19113  -2.2224 0.893145,  1.15545 0.0837232   2.59092, -0.133837   0.222859 -0.0309045   0.965125
114,2.94384 1.97929       2,-4.26376  -2.7351  7.26004,-2.34088 -1.41074        0,4 0 0, -1.64516 -0.964449   1.98543,   1.95423 -0.0937212    2.12962,-0.0865972   0.239383 -0.0214413   0.966818
115,1.13945 1.80344       2,-2.59363 -3.06995  7.14568,-2.15837 -2.10003        0,4 0 0,-1.8112 -1.6891 1.60707,    1.07005 -0.00343807     2.53366, -0.113645   0.215541 -0.0252649    0.96953
116,3.45356  1.3529       2,-3.30395    -2.44  6.79041,-0.641906  -1.67163         0,4 0 0,failed,failed,failed
117,1.72554 1.93359       2,-2.47135 -3.47233  6.95183,-1.35879 -2.39999        0,4 0 0,-1.15887 -2.11909  1.03906,  2.82942 -0.768418   1.68408, -0.130285   0.200766 -0.0269502   0.970563
118,1.09959  1.0872       2, -2.0312 -1.81944  6.84704,-1.52866 -1.26704        0,4 0 0, -1.1751 -0.95034  1.85675,   1.77766 -0.0413168    2.20063,-0.0731473   0.202907 -0.0152017   0.976344
119,3.41219 1.66182       2,-3.43011 -2.05547  8.36576,-1.22773 -1.11862        0,4 0 0,-0.784033 -0.852732   1.79833, 3.26346 -0.33159 0.772256,-0.0683912   0.218693 -0.0153674   0.973273
120,3.44193 1.37617       2,-5.05669 -2.51937  7.56784,-2.82672 -1.74703        0,4 0 0,-2.02295 -1.34657  2.03382,  1.73153 -0.156206   2.26029, -0.086665   0.254898 -0.0229442   0.962803
121,3.35462 2.49867       2,-6.34388  -3.4333  6.66641,-3.77231 -1.35841        0,4 0 0,-3.17404 -1.03463  1.26809, 1.25622 0.186709  2.78912,-0.0915365   0.279897 -0.0268202    0.95528
122,3.91407 1.73896       2,-6.77889 -2.82209  8.59486,-4.47817 -1.75477        0,4 0 0, -3.6164 -1.39601  1.97516,   1.31005 -0.0131101    2.62842,-0.0821824   0.285059 -0.0245394   0.954665
123, 2.00332 0.965718        2,-3.35365 -2.64883  7.30725,-2.26642 -2.40668        0,4 0 0,-1.88042  -2.1018  1.46105,  1.56808 -0.504429   2.37988,-0.109554  0.227555 -0.025774   0.96724
124,3.18109 1.19159       2,-3.01972 -2.64213  6.56115,-0.52251 -2.04891        0,4 0 0,-0.284411  -1.84058   0.96902,   4.4927 -0.336762  0.844173, -0.104901   0.191892 -0.0206337   0.975575
125,1.76888 1.01794       2,-2.70165 -1.80877  8.36922,-1.96011 -1.47865        0,4 0 0,-1.48305 -1.15925  2.27542,   1.6835 -0.272789   1.98871, -0.071845   0.215093 -0.0158688   0.973818
126,2.74416 1.59842       2,-4.74539 -3.10666   7.3914, -3.0788 -2.21369        0,4 0 0,-2.47517 -1.81851  1.67072,  1.33862 -0.271227   2.61579,  -0.10767   0.253097 -0.0283566   0.961012
127,2.13336 1.82727       2,-5.48547 -2.34226  6.79635, -4.31707 -0.927021         0,4 0 0, -3.84206 -0.724197   1.14249, 1.48944 0.116792  2.80236,-0.0652501   0.287924 -0.0196677   0.955225
128,3.50915  1.7462       2,-6.38827 -2.62612  6.90134,-3.83513 -1.27291        0,4 0 0, -3.11756 -0.977931   1.48821,  1.28117 0.0891652   2.79548,-0.0751387   0.282089 -0.0221671   0.956184
129,1.01767 1.46538       2,-4.28399 -2.40941  7.04096,-4.24856 -1.49646        0,4 0 0,failed,failed,failed
130,1.39129 2.02293       2,-4.17507 -2.87574  7.00749,-3.70989  -1.4907        0,4 0 0,-3.33107 -1.22977  1.19461,0.699672 0.259703  3.12096,-0.0889008   0.257782 -0.0238269    0.96181
131,3.59504 2.18592       2,-5.81958  -3.1535    6.901,-3.16093 -1.47498        0,4 0 0,-2.40843 -1.06722  1.63857,   1.7275 0.0589367   2.41457,-0.0899549   0.263256 -0.0246626   0.960206
132,1.54107 1.30758       2,-4.16368 -1.98017  7.50296,-3.76453 -1.21566        0,4 0 0, -3.18019 -0.937763   1.77541,  0.713724 -0.0491222    3.04509,-0.0678209   0.269754 -0.0190503   0.960349
